identifier,date,chargedAmount,originalCurrency,type,category,description,status
"27142824363","2024-11-28T19:32:48.000Z",-87.6,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27141276142","2024-11-28T16:09:03.000Z",-189.7,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"27133830557","2024-11-27T10:38:06.000Z",-73.34,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"27131995746","2024-11-27T09:09:51.000Z",-7.9,"₪","normal","ציוד ומשרד","גרפוס בעמ","completed"
"27135359976","2024-11-27T09:00:35.000Z",-142.8,"₪","normal","טיפוח ויופי","גוד פארם כיכר רבין בלוך","completed"
"27134710580","2024-11-27T08:38:32.000Z",-67,"₪","normal","מסעדות","קפה יעל","completed"
"27121382192","2024-11-26T08:37:07.000Z",-140.44,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27103545487","2024-11-24T19:02:03.000Z",-196,"₪","normal","מסעדות","kirsh cafe&bakshop","completed"
"27077551249","2024-11-20T15:43:58.000Z",-228.58,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27077349826","2024-11-20T13:00:00.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"27070838427","2024-11-19T18:28:55.000Z",-78,"₪","normal","","TLV STOCK","completed"
"27066962858","2024-11-18T14:08:51.000Z",-101.56,"₪","normal","ריהוט ובית","בעברית אלקטרה פאוור סופרגז בע""מ","completed"
"27059255234","2024-11-17T12:33:26.000Z",-12.84,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"27037175202","2024-11-14T14:46:07.000Z",-35,"₪","normal","מסעדות","SpareEat","completed"
"27035939547","2024-11-13T08:12:45.000Z",-112,"₪","normal","מסעדות","לחמנינה","completed"
"27034888613","2024-11-13T07:45:19.000Z",-413.88,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"27015973024","2024-11-11T17:19:32.000Z",-47.16,"₪","normal","מזון ומשקאות","אקספרס אבן גבירול","completed"
"27018284296","2024-11-11T17:11:59.000Z",-221.5,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27018284295","2024-11-11T17:02:47.000Z",-124.51,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"27017660901","2024-11-11T10:48:00.000Z",-18,"₪","normal","מסעדות","טורטה דלנונה","completed"
"27009829097","2024-11-10T17:07:03.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"27008527749","2024-11-10T13:52:15.000Z",-241.12,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"27005741836","2024-11-09T12:10:06.000Z",-212,"₪","normal","מסעדות","מנטנטן","completed"
"26993757101","2024-11-07T11:46:35.000Z",-479.73,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"26991556446","2024-11-07T09:57:03.000Z",-45,"₪","normal","מסעדות","קונגרס בזל","completed"
"26978431249","2024-11-05T10:02:35.000Z",-54.53,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26978855008","2024-11-05T08:29:23.000Z",-47,"₪","normal","מסעדות","mae","completed"
"26970119083","2024-11-04T17:13:39.000Z",-286.89,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"26975584245","2024-11-04T10:39:21.000Z",-94.4,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"26975838980","2024-11-04T06:36:22.000Z",-289.76,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26965737662","2024-11-03T18:46:18.000Z",-42.4,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"26954983251","2024-11-01T16:11:57.000Z",-128,"₪","normal","מסעדות","אמ בי בורגר אבן גבירול בע""מ","completed"
"26949010684","2024-10-31T15:29:02.000Z",-157,"₪","normal","מסעדות","בית קפה ארלוזורוב בע""מ","completed"
"26924196597","2024-10-28T13:54:00.000Z",-54,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"26913764767","2024-10-27T12:34:51.000Z",-46,"₪","normal","מלונאות ואירוח","בייקרי דיזינגוף","completed"
"26896891341","2024-10-24T11:10:29.000Z",-14.22,"₪","normal","מזון ומשקאות","AM:PMהקסטל","completed"
"26885670545","2024-10-22T09:16:40.000Z",-21.8,"₪","normal","רפואה ובריאות","סופרפארם אבן גבירול","completed"
"26875786138","2024-10-21T15:59:15.000Z",-45,"₪","normal","מסעדות","SpareEat","completed"
"26874611709","2024-10-21T15:43:58.000Z",-32,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26877027294","2024-10-21T15:28:51.000Z",-39,"₪","normal","מסעדות","EATS","completed"
"26871224568","2024-10-20T10:40:45.000Z",-565.6,"₪","normal","אופנה","זוהרה טייטס בע""מ","completed"
"26847232481","2024-10-17T11:22:39.000Z",-324.2,"₪","normal","מסעדות","האחים","completed"
"26838262170","2024-10-15T10:23:28.000Z",-38,"₪","normal","מסעדות","kirsh cafe&bakshop","completed"
"26831812864","2024-10-14T11:30:49.000Z",-114.22,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"26816891016","2024-10-11T10:53:31.000Z",-109.9,"₪","normal","רפואה ובריאות","סופר פארם ארלוזורוב","completed"
"26820429342","2024-10-11T09:56:00.000Z",-138,"₪","normal","מזון מהיר","ליגורי","completed"
"26804105109","2024-10-09T12:41:27.000Z",-402.62,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26800060995","2024-10-09T12:40:36.000Z",-30,"₪","normal","מזון ומשקאות","ישראלי","completed"
"26763953168","2024-10-02T12:05:08.000Z",-351.41,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"26758394354","2024-09-30T06:41:00.000Z",-485.65,"₪","normal","מזון ומשקאות","הריונית-צמרת","completed"
"26740072389","2024-09-29T12:09:56.000Z",-66.02,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26746568125","2024-09-29T10:13:04.000Z",-100,"₪","normal","מסעדות","לה בון פטיסרי בע""מ","completed"
"26740296299","2024-09-29T09:16:44.000Z",-45,"₪","normal","","TLV STOCK","completed"
"26719217389","2024-09-26T16:32:47.000Z",-142.4,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"26703832124","2024-09-24T17:43:53.000Z",-40.8,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"26702584709","2024-09-24T13:43:33.000Z",-11.52,"₪","normal","ילדים","שילב גן העיר","completed"
"26695128686","2024-09-23T05:45:48.000Z",-370.52,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26666130751","2024-09-19T14:27:51.000Z",-94,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"26665940625","2024-09-19T13:23:06.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"26649658716","2024-09-16T09:53:03.000Z",-58.91,"₪","normal","ריהוט ובית","בעברית אלקטרה פאוור סופרגז בע""מ","completed"
"26637356746","2024-09-15T13:42:34.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"26634674703","2024-09-14T10:19:07.000Z",-42.3,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"26600980702","2024-09-09T17:24:47.000Z",-167,"₪","normal","מסעדות","PASTA VIA","completed"
"26600063143","2024-09-09T10:35:05.000Z",-37.62,"₪","normal","מזון ומשקאות","ויקטורי דיזינגוף","completed"
"26600039682","2024-09-09T06:02:41.000Z",-292.16,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26579006469","2024-09-05T07:06:24.000Z",-36.4,"₪","normal","מסעדות","דליקטסן בראסרי","completed"
"26552854179","2024-09-02T12:42:11.000Z",-410.2,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"26553878936","2024-09-02T06:52:10.000Z",-462.41,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26547149965","2024-09-01T16:37:05.000Z",-473.02,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"26545069422","2024-09-01T15:09:19.000Z",-99,"₪","normal","","TLV STOCK","completed"
"26547417508","2024-09-01T15:06:49.000Z",-12.89,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"26539490970","2024-08-30T09:11:13.000Z",-35.72,"₪","normal","מזון ומשקאות","ויקטורי אחד העם ת""א","completed"
"26507072429","2024-08-26T16:04:00.000Z",-24,"₪","normal","מסעדות","פלאפל 4 טעמים אבן גבירול","completed"
"26509110211","2024-08-26T15:59:22.000Z",-27.25,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"26484487009","2024-08-25T14:24:45.000Z",-40,"₪","normal","מסעדות","SpareEat","completed"
"26499936115","2024-08-25T13:37:00.000Z",-80.6,"₪","normal","רפואה ובריאות","סופר פארם גורדון 73","completed"
"26498020530","2024-08-25T10:36:00.000Z",-20,"₪","normal","מסעדות","תילי קפה","completed"
"26498020529","2024-08-25T09:46:00.000Z",-28,"₪","normal","מסעדות","תילי קפה","completed"
"26485127088","2024-08-22T07:12:27.000Z",-183.43,"₪","normal","מזון ומשקאות","טיב טעם רשתות עדן תל אביב גן העיר","completed"
"26465080090","2024-08-21T17:09:09.000Z",-102.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"26431853785","2024-08-17T17:50:18.000Z",-79.8,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26436110170","2024-08-16T19:13:01.000Z",-300,"₪","normal","מזון ומשקאות","טריגר בשר ויין","completed"
"26422951818","2024-08-15T18:52:54.000Z",-91.3,"₪","normal","רכב ותחבורה","Gett","completed"
"26423949819","2024-08-15T12:21:52.000Z",-88.5,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"26426814738","2024-08-15T10:47:28.000Z",-363.01,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26393410195","2024-08-11T13:30:38.000Z",-35,"₪","normal","ביטוח ופיננסים","ליברה עסקאות ביטוח","completed"
"26396229873","2024-08-11T11:49:41.000Z",-137.86,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"26373353867","2024-08-07T16:38:00.000Z",-13.8,"₪","normal","מזון ומשקאות","גילת מרקט","completed"
"26363320254","2024-08-06T16:39:49.000Z",-18,"₪","normal","רפואה ובריאות","בי דראגסטורס נתיבות","completed"
"26366413200","2024-08-06T16:20:00.000Z",-84,"₪","normal","מזון מהיר","ניחוחות חיים","completed"
"26349072895","2024-08-04T12:25:28.000Z",-283.16,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"26316909093","2024-07-30T12:20:53.000Z",-29.9,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"26318760079","2024-07-30T11:56:00.000Z",-21,"₪","normal","מסעדות","אוטלו בזל בע""מ","completed"
"26320882229","2024-07-30T11:39:00.000Z",-60.5,"₪","normal","מסעדות","אלקלעי יין בע''מ","completed"
"26314782724","2024-07-30T08:57:48.000Z",-48,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"26313226227","2024-07-29T08:14:08.000Z",-134.13,"₪","normal","ריהוט ובית","בעברית אלקטרה פאוור סופרגז בע""מ","completed"
"26303768030","2024-07-28T17:20:00.000Z",-44,"₪","normal","מסעדות","מתוקה ארלוזרוב","completed"
"26303946852","2024-07-28T10:37:46.000Z",-400.32,"₪","normal","מזון ומשקאות","ויקטורי אינטרנט","completed"
"26293066187","2024-07-26T11:03:00.000Z",-100,"₪","normal","מסעדות","סאמיה מאכלים דרוזיים","completed"
"26282912482","2024-07-25T08:10:00.000Z",-24,"₪","normal","מסעדות","פלאפל 4 טעמים אבן גבירול","completed"
"26258329423","2024-07-22T17:18:00.000Z",-127.5,"₪","normal","רפואה ובריאות","סופרפארם ארלוזורוב 220","completed"
"26230149703","2024-07-18T10:59:15.000Z",-247.3,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26225590347","2024-07-17T17:50:44.000Z",-11.36,"₪","normal","מזון ומשקאות","אי.אם.פי.אם אבן גבירול 91","completed"
"26223392717","2024-07-17T15:25:58.000Z",-140,"₪","normal","מוסדות","רשות האוכלוסין וההגירה תשלומים","completed"
"26214751091","2024-07-16T10:42:29.000Z",-26.26,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26197956938","2024-07-13T09:14:00.000Z",-61,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"26190793901","2024-07-12T10:30:29.000Z",-258.22,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26198088992","2024-07-11T17:25:50.000Z",-49,"₪","normal","מזון ומשקאות","אבולעפיה אלנבי","completed"
"26184505405","2024-07-11T16:54:00.000Z",-43,"₪","normal","מסעדות","שטפן בייקרי אוסטרי","completed"
"26175783547","2024-07-10T18:33:39.000Z",-22,"₪","normal","מסעדות","מתוקה רמז","completed"
"26152282264","2024-07-07T09:33:33.000Z",-250,"₪","normal","ריהוט ובית","דל-ארטה","completed"
"26121695962","2024-07-02T14:23:07.000Z",-314.91,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"26113345137","2024-07-01T17:33:21.000Z",-107.78,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26115505299","2024-07-01T10:04:20.000Z",-479.5,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"26098922774","2024-06-29T18:46:52.000Z",-253.7,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26095419741","2024-06-27T20:00:00.000Z",-134,"₪","normal","מסעדות","בנץ ברדרס אבן גבירול","completed"
"26096728802","2024-06-27T11:48:58.000Z",-100,"₪","normal","אופנה","דלתא","completed"
"26082679132","2024-06-27T09:45:49.000Z",-439.55,"₪","normal","אופנה","הודיס בעמ","completed"
"26083844819","2024-06-25T16:02:34.000Z",-138,"₪","normal","פנאי בילוי","סינמטק תל אביב","completed"
"26052677667","2024-06-24T15:55:33.000Z",-91,"₪","normal","מסעדות","frenchy","completed"
"26044472839","2024-06-23T16:42:07.000Z",-324.83,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"26064423716","2024-06-23T14:27:58.000Z",-171.58,"₪","normal","מסעדות","דליקטסן בראסרי","completed"
"26045326464","2024-06-23T13:25:42.000Z",-259.9,"₪","normal","אופנה","גולף גן העיר","completed"
"26045326463","2024-06-23T13:21:46.000Z",-134.7,"₪","normal","אופנה","גולף גן העיר","completed"
"26044682154","2024-06-23T12:06:28.000Z",-74.29,"₪","normal","אופנה","טבע נאות גן","completed"
"26065101898","2024-06-23T11:50:00.000Z",-360,"₪","normal","אופנה","לה פפיט בע""מ","completed"
"26033886333","2024-06-20T10:33:39.000Z",-63,"₪","normal","מזון ומשקאות","עברי בפארק בע""מ","completed"
"26033886327","2024-06-20T09:27:17.000Z",-149,"₪","normal","מזון ומשקאות","עברי בפארק בע""מ","completed"
"26019426636","2024-06-18T16:57:14.000Z",-25,"₪","normal","מסעדות","SpareEat","completed"
"26013860645","2024-06-17T17:29:00.000Z",-46.8,"₪","normal","רפואה ובריאות","סופר פארם אבן גבירול 109","completed"
"26015080884","2024-06-17T11:39:00.000Z",-88.5,"₪","normal","רפואה ובריאות","סופר פארם קסטל תל אביב 195","completed"
"25992129503","2024-06-14T09:07:00.000Z",-246.2,"₪","normal","אנרגיה","דלק מנטה צומת גילת","completed"
"25969888571","2024-06-10T16:45:28.000Z",-173.8,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"25959081889","2024-06-08T07:32:29.000Z",-45.33,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"25944297419","2024-06-06T13:32:27.000Z",-66,"₪","normal","משחקי מזל","ראלי וייס -משווק מפעל הפיס","completed"
"25935750515","2024-06-05T17:24:57.000Z",-155.51,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25938956753","2024-06-05T14:49:00.000Z",-168.4,"₪","normal","רפואה ובריאות","סופרפארם ארלוזורוב 220","completed"
"25930416694","2024-06-04T14:39:34.000Z",-282.36,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"25919858263","2024-06-03T17:36:54.000Z",-50.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25909844253","2024-06-01T16:59:15.000Z",-23.89,"₪","normal","מזון ומשקאות","סופר יודה דיזינגוף","completed"
"25908121277","2024-06-01T13:41:00.000Z",-44.8,"₪","normal","רפואה ובריאות","סופרפארם ארלוזורוב 220","completed"
"25889210162","2024-05-29T17:35:50.000Z",-89,"₪","normal","מזון ומשקאות","נאטסטיישן בע""מ","completed"
"25888937155","2024-05-29T14:54:05.000Z",-300.29,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25885121565","2024-05-28T20:13:02.000Z",-250,"₪","normal","","עיריית תל אביב חנייה","completed"
"25871686992","2024-05-27T17:38:18.000Z",-33.1,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25866106773","2024-05-26T16:57:34.000Z",-37.9,"₪","normal","מזון ומשקאות","סופר יודה ישעיהו -פינת ירמיהו","completed"
"25852857179","2024-05-25T16:50:25.000Z",-32,"₪","normal","מזון ומשקאות","סופר יודה דיזינגוף","completed"
"25841965910","2024-05-23T17:05:39.000Z",-1379,"₪","normal","ריהוט ובית","איקאה IKEA","completed"
"25828499708","2024-05-21T15:22:36.000Z",-47,"₪","normal","מסעדות","לה בון פטיסרי בע""מ","completed"
"25822064972","2024-05-20T09:06:00.000Z",-49,"₪","normal","מזון מהיר","שמו הקונדטוריה","completed"
"25815995727","2024-05-19T10:35:31.000Z",-465.47,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"25810570835","2024-05-18T09:46:00.000Z",-118,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"25791309621","2024-05-15T11:56:00.000Z",-349.2,"₪","normal","אופנה","גק קובה קניון גן העיר","completed"
"25787279020","2024-05-15T11:17:40.000Z",-50,"₪","normal","אופנה","קרטרס גן העיר","completed"
"25790003988","2024-05-15T10:59:52.000Z",-57.8,"₪","normal","רפואה ובריאות","בי גן העיר","completed"
"25789736171","2024-05-15T10:51:08.000Z",-98.74,"₪","normal","רפואה ובריאות","בי דראגסטורס ? תרופות","completed"
"25770145719","2024-05-12T15:19:23.000Z",-51.61,"₪","normal","מזון ומשקאות","אלמה מרקט דיזינגוף 191","completed"
"25772671331","2024-05-12T13:06:00.000Z",-1139.85,"₪","normal","ריהוט ובית","השטיח האדום - ייבוא שטיחים בע""מ-צמרת","completed"
"25765913698","2024-05-11T13:17:59.000Z",-34.22,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"25745945940","2024-05-08T17:10:01.000Z",-136.9,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25737745741","2024-05-07T17:26:08.000Z",-138.77,"₪","normal","מזון ומשקאות","אלמה מרקט דיזינגוף 191","completed"
"25732823934","2024-05-06T12:51:00.000Z",-172.1,"₪","normal","רפואה ובריאות","סופר פארם אבן גבירול 109","completed"
"25731439408","2024-05-06T12:38:36.000Z",-74,"₪","normal","מסעדות","PASTA VIA","completed"
"25717232046","2024-05-03T09:05:07.000Z",-96,"₪","normal","מסעדות","מתחת לעץ בעמ","completed"
"25709531828","2024-05-02T16:08:33.000Z",-287.61,"₪","normal","רפואה ובריאות","קרן מכבי","completed"
"25711009321","2024-05-02T12:09:11.000Z",-272.84,"₪","normal","ילדים","שילב גן העיר","completed"
"25701199163","2024-05-01T16:57:42.000Z",-38.25,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25704595130","2024-05-01T11:56:54.000Z",-68,"₪","normal","מסעדות","בייקרי דיזינגוף","completed"
"25694054366","2024-04-30T17:46:09.000Z",-96.1,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25682671814","2024-04-28T10:59:07.000Z",-18.91,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25681203857","2024-04-26T16:47:15.000Z",-18.8,"₪","normal","מזון ומשקאות","אי.אם.פי.אם נורדאו","completed"
"25675281626","2024-04-26T12:23:00.000Z",-348.64,"₪","normal","אנרגיה","דלק מנטה צומת גילת","completed"
"25641110093","2024-04-21T08:40:22.000Z",-14,"₪","normal","מסעדות","בייקרי דיזינגוף","completed"
"25641110092","2024-04-21T08:35:29.000Z",-40,"₪","normal","מסעדות","בייקרי דיזינגוף","completed"
"25618898323","2024-04-19T10:17:41.000Z",-50.59,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25636416275","2024-04-19T09:05:00.000Z",-117,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"25626190045","2024-04-18T11:22:00.000Z",-471.9,"₪","normal","רפואה ובריאות","סופר פארם אבן גבירול 109","completed"
"25602647353","2024-04-16T09:16:00.000Z",-27.8,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25602647352","2024-04-16T09:13:43.000Z",-29.9,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25581926081","2024-04-12T07:48:32.000Z",-3835.4,"₪","normal","","מוצצים נמל תל אביב","completed"
"25572741491","2024-04-10T13:34:00.000Z",-1340,"₪","normal","אופנה","ש. סגל ירושלים בע""מ","completed"
"25558587888","2024-04-09T11:22:09.000Z",-213.16,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"25546884785","2024-04-08T16:36:33.000Z",-57.37,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25552698512","2024-04-08T16:17:00.000Z",-74,"₪","normal","מזון ומשקאות","אוטלו","completed"
"25536674285","2024-04-05T08:53:28.000Z",-500,"₪","normal","","מוצצים נמל תל אביב","completed"
"25526789377","2024-04-04T18:14:00.000Z",-6.9,"₪","normal","רפואה ובריאות","סופר פארם אבן גבירול 109","completed"
"25526789378","2024-04-04T18:09:00.000Z",-19.52,"₪","normal","רפואה ובריאות","סופר פארם אבן גבירול 109","completed"
"25517464263","2024-04-03T16:30:05.000Z",-350.92,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25502747698","2024-04-01T09:39:16.000Z",-16,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"25481693823","2024-03-28T14:41:03.000Z",-9.31,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25474779468","2024-03-27T16:56:37.000Z",-36,"₪","normal","מזון ומשקאות","לחמים אבן גבירול","completed"
"25472117603","2024-03-27T09:09:44.000Z",-48,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25467142297","2024-03-26T16:09:02.000Z",-56.91,"₪","normal","מזון ומשקאות","ויקטורי דיזינגוף","completed"
"25442464024","2024-03-24T18:48:31.000Z",-137.72,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25445165338","2024-03-24T17:35:34.000Z",-412,"₪","normal","מסעדות","FIFTY AND ONE","completed"
"25434456527","2024-03-21T20:57:55.000Z",-220,"₪","normal","מסעדות","אמורה מיו","completed"
"25428951526","2024-03-21T14:56:38.000Z",-189,"₪","normal","ריהוט ובית","דל-ארטה","completed"
"25414885119","2024-03-19T14:30:43.000Z",-26.83,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25411296645","2024-03-18T16:23:23.000Z",-48.43,"₪","normal","מזון ומשקאות","טיב טעם רשתות בן יהודה 181","completed"
"25400618272","2024-03-17T17:11:08.000Z",-352.04,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25411182103","2024-03-17T12:22:39.000Z",-43,"₪","normal","מזון ומשקאות","חסיד הירק","completed"
"25409076468","2024-03-17T12:03:45.000Z",-26,"₪","normal","מזון ומשקאות","אבולעפיה אלנבי","completed"
"25381333932","2024-03-14T14:53:52.000Z",-70.62,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25381079711","2024-03-14T08:55:43.000Z",-10.2,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25368930245","2024-03-12T11:34:49.000Z",-14.6,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25370440022","2024-03-12T09:15:53.000Z",-189.63,"₪","normal","מוסדות","מי אביבים 2010 בעמ","completed"
"25343735511","2024-03-09T12:20:22.000Z",-262,"₪","normal","מסעדות","אוליברי בע""מ","completed"
"25347418597","2024-03-08T20:07:39.000Z",-14.9,"₪","normal","מזון ומשקאות","אי.אם.פי.אם זבוטינסקי תא","completed"
"25329491413","2024-03-06T11:59:23.000Z",-111.43,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25313538909","2024-03-03T14:03:59.000Z",-475.09,"₪","normal","מוסדות","עיריית תל אביב-יפו-ארנונה","completed"
"25315938257","2024-03-03T09:24:00.000Z",-167.8,"₪","normal","רפואה ובריאות","סופר פארם אלנבי 114","completed"
"25292198569","2024-02-29T15:48:26.000Z",-48,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"25282996275","2024-02-28T18:16:19.000Z",-48.66,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25282118771","2024-02-28T08:24:06.000Z",-13.1,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25283146800","2024-02-27T07:33:31.000Z",-69.48,"₪","normal","ריהוט ובית","בעברית אלקטרה פאוור סופרגז בע""מ","completed"
"25269390224","2024-02-26T14:05:17.000Z",-107.92,"₪","installments","ביטוח ופיננסים","ליברה ביטוח","completed"
"25269478200","2024-02-26T14:05:02.000Z",-266.67,"₪","installments","ביטוח ופיננסים","ליברה עסקאות ביטוח","completed"
"25261638917","2024-02-25T16:46:40.000Z",-44.94,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25263410236","2024-02-25T09:12:46.000Z",-34,"₪","normal","מזון ומשקאות","קייזר רוטשילד","completed"
"25263649910","2024-02-25T07:47:36.000Z",-31.9,"₪","normal","טיפוח ויופי","גוד פארם","completed"
"25257093531","2024-02-23T11:52:35.000Z",-120,"₪","normal","מסעדות","דליקטסן בראסרי","completed"
"25248801806","2024-02-23T09:50:04.000Z",-287.6,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25243426061","2024-02-22T07:54:04.000Z",-9.4,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25239292531","2024-02-21T16:19:00.000Z",-70,"₪","normal","מזון ומשקאות","אוטלו","completed"
"25191559039","2024-02-14T17:10:22.000Z",-182.26,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25168983458","2024-02-10T09:25:14.000Z",-13,"₪","normal","מזון ומשקאות","בראד קלאב-בייקר קלאב מלכי ישראל","completed"
"25166872184","2024-02-10T08:21:00.000Z",-105,"₪","normal","מזון מהיר","PATE AND PUFF","completed"
"25157489533","2024-02-08T14:41:58.000Z",-94.2,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
"25154994577","2024-02-08T07:40:00.000Z",-441,"₪","normal","מוסדות","איכילוב תאגיד הבריאות ליד המרכז הרפואי","completed"
"25150346283","2024-02-07T16:27:12.000Z",-0.19,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25135506307","2024-02-05T14:53:31.000Z",-67.26,"₪","normal","מזון ומשקאות","שופרסל שלי נוה","completed"
"25135411022","2024-02-05T11:07:00.000Z",-16,"₪","normal","מסעדות","ליאתי.לשבת.לקחת","completed"
"25115499786","2024-02-01T07:47:46.000Z",-12.7,"₪","normal","מזון ומשקאות","מרכז פירות וירקות","completed"
